trade_date,symbol,open,high,low,close,settlement,volume,turnover,open_interest,open_interest_change,source,source_tier,is_simulated,lineage_status,main_contract,contract,roll_flag,previous_contract,next_contract,adjustment_method,adjustment_value,adjusted_close,true_contract_return,analysis_return,cleaning_flags,research_eligible,near_contract,near_price,far_contract,far_price,spread,roll_yield_user,roll_yield_research,return,atr14,rv5,rv10,rv20,rv60,skew20,kurtosis20,skew60,kurtosis60,skew120,kurtosis120,skew250,kurtosis250,var95,cvar95,var99,cvar99,var99_sample_status,drawdown,max_drawdown_250,drawdown_duration,amihud,amihud_status,vol_cone_p10_20,vol_cone_p50_20,vol_cone_p90_20,vol_cone_p10_60,vol_cone_p50_60,vol_cone_p90_60,vol_cone_p10_120,vol_cone_p50_120,vol_cone_p90_120,vol_cone_p10_250,vol_cone_p50_250,vol_cone_p90_250,oi_level,oi_change,oi_change_pct,oi_percentile_250,price_oi_quadrant,volume_oi,top20_long,top20_short,top20_net,top20_net_ratio,basis,basis_momentum_20,basis_status,crowding_percentile,positioning_status,ma5,ma_slope_5,momentum5,ma10,ma_slope_10,momentum10,ma20,ma_slope_20,momentum20,ma60,ma_slope_60,momentum60,momentum_acceleration,price_pct_20,price_pct_60,price_pct_120,price_pct_250,hurst_rs_120,hurst_algorithm,fractal_katz_120,fractal_algorithm,rv_term_structure,group,relative_strength,breadth,black_breadth,new_energy_breadth,market_state,previous_state,state_change,future_return_1d,mae_1d,mfe_1d,future_return_5d,mae_5d,mfe_5d,future_return_10d,mae_10d,mfe_10d,future_return_20d,mae_20d,mfe_20d,future_return_40d,mae_40d,mfe_40d,future_max_20,future_min_20,event_type,event_id
2022-07-14,I,720.5,730.0,694.5,695.5,717.0,764291,,652414,-26350.0,SINA_PUBLIC_API,4,False,complete,I2209,I2209,False,I2209,,forward_additive,443.0,1138.5,-0.04986338797814205,-0.031063829787233987,none,True,I2209,695.5,I2301,630.5,65.0,-0.09345794392523364,0.09345794392523364,-0.031063829787233987,41.964285714285715,0.3450277484402558,0.3373071500594485,0.41538267982717625,0.35288887025355775,-0.07235624923707724,-0.6944698971465895,-0.5766321111661122,0.13008019534823892,-0.43688086326993847,0.15948088872516403,-0.3131483574264863,-0.06400554254517134,-0.03704274449446452,-0.050159208000308333,-0.060880147860141225,-0.07053944170088429,ok,-0.31436314363143636,-0.4257753688647997,286,,missing_turnover,0.32749151325697184,0.3724056369587036,0.3996941790746277,0.34329425752861603,0.36683149239870794,0.39654801764271563,0.31107903671147263,0.34847488477482536,0.39164517554657163,0.32260863743178503,0.36442621837538414,0.3987631774555689,652414,-26350.0,-0.03882056208048745,0.844,PRICE_DOWN_OI_DOWN,1.1714816052383916,,,,,,,missing_spot_benchmark,,missing_holdings,1169.2,-0.002766531713900111,-0.05085452271779911,1177.4,-0.004702467343976768,-0.07739059967585094,1194.7,-0.006659384229477672,-0.13124761541396412,1268.4583333333333,-0.0022437021735458806,-0.16194331983805665,-0.01804261886430808,0.05,0.016666666666666666,0.06666666666666667,0.272,1.013357161071019,R/S,1.0000552858858787,Katz,0.9777235201335378,black,1.0,0.0,0.0,,LONG_LIQUIDATION,NEW_SHORT_TREND,NEW_SHORT_TREND -> LONG_LIQUIDATION,-0.044356609574000894,-0.044356609574000894,-0.044356609574000894,-0.033816425120772986,-0.044356609574000894,-0.01449275362318836,0.08607817303469467,-0.044356609574000894,0.08607817303469467,0.09046991655687298,-0.044356609574000894,0.09793588054457625,0.05972771190162485,-0.044356609574000894,0.09793588054457625,0.09793588054457625,-0.044356609574000894,LOW_CONTINUE,I_2022-07-14_LOW_CONTINUE
2022-07-15,I,675.0,677.5,641.5,645.0,664.5,866495,,661118,8704.0,SINA_PUBLIC_API,4,False,complete,I2209,I2209,False,I2209,,forward_additive,443.0,1088.0,-0.07260963335729687,-0.044356609574000894,none,True,I2209,645.0,I2301,600.5,44.5,-0.06899224806201551,0.06899224806201551,-0.044356609574000894,42.142857142857146,0.403955210031635,0.3603521389004081,0.4249698734342989,0.3626753571565951,-0.10297337518144475,-0.7622654227422992,-0.5268391661588908,-0.09289722116478633,-0.43917745527353325,0.0684214364578467,-0.308296130040648,-0.08337624626814573,-0.03763457339103502,-0.0507017648301148,-0.060880147860141225,-0.07053944170088429,ok,-0.34477566997892206,-0.4257753688647997,287,,missing_turnover,0.32854452020719016,0.3743814083035161,0.4067479823133795,0.34329425752861603,0.3665194139935515,0.39654801764271563,0.31107903671147263,0.3487797974206299,0.39164517554657163,0.32260863743178503,0.36418933806859394,0.39854532298079753,661118,8704.0,0.013341221984813245,0.888,PRICE_DOWN_OI_UP,1.3106510486781482,,,,,,,missing_spot_benchmark,,missing_holdings,1147.1,-0.006755390835579545,-0.09219858156028371,1167.15,-0.00671524385194997,-0.08609827803443926,1185.875,-0.006845019952764897,-0.13958086200079078,1263.8416666666667,-0.0026737620026542563,-0.20293040293040288,-0.057303366060086014,0.05,0.016666666666666666,0.008333333333333333,0.132,0.9981259814995761,R/S,1.000057059374761,Katz,1.1138203962868538,black,1.0,0.0,0.0,,NEW_SHORT_TREND,LONG_LIQUIDATION,LONG_LIQUIDATION -> NEW_SHORT_TREND,0.03125,0.03125,0.03125,0.03308823529411775,0.010569852941176405,0.03308823529411775,0.12591911764705888,0.010569852941176405,0.13648897058823528,0.1314338235294117,0.010569852941176405,0.14889705882352944,0.1222426470588236,0.010569852941176405,0.14889705882352944,0.14889705882352944,0.010569852941176405,BOTTOM,I_2022-07-15_BOTTOM
2022-07-18,I,650.0,685.0,638.5,679.0,663.0,726790,,632301,-28817.0,SINA_PUBLIC_API,4,False,complete,I2209,I2209,False,I2209,,forward_additive,443.0,1122.0,0.05271317829457356,0.03125,none,True,I2209,679.0,I2301,631.0,48.0,-0.07069219440353461,0.07069219440353461,0.03125,42.107142857142854,0.5431674507470471,0.400100890332375,0.3975192554058067,0.36656977756545156,0.013415894639163536,-1.2003521888847104,-0.5624801010150363,-0.05289874628272007,-0.44617785587330006,0.026093705468779066,-0.3073387877562174,-0.1073572348455525,-0.03763457339103502,-0.0507017648301148,-0.060880147860141225,-0.07053944170088429,ok,-0.3242999096657633,-0.4257753688647997,288,,missing_turnover,0.3467026007660252,0.3802725157587611,0.4067479823133795,0.34329425752861603,0.3664021894671241,0.39654801764271563,0.31107903671147263,0.3492617709877034,0.39164517554657163,0.32260863743178503,0.36418933806859394,0.3985156079984447,632301,-28817.0,-0.04358828529853975,0.732,PRICE_UP_OI_DOWN,1.1494367397805791,,,,,,,missing_spot_benchmark,,missing_holdings,1134.7,-0.009534200587494745,-0.05236486486486491,1163.1,-0.006842148966204431,-0.03483870967741931,1182.525,-0.006107683794142371,-0.056349873843566045,1260.375,-0.0027427811252836777,-0.15639097744360897,-0.0382773964039734,0.1,0.03333333333333333,0.05,0.216,1.009858545874591,R/S,1.0000577240904083,Katz,1.4817573187687678,black,0.8,0.0,0.0,,LONG_LIQUIDATION,NEW_SHORT_TREND,NEW_SHORT_TREND -> LONG_LIQUIDATION,-0.020053475935828846,-0.020053475935828846,-0.020053475935828846,0.028520499108734443,-0.020053475935828846,0.028520499108734443,0.09625668449197855,-0.020053475935828846,0.10204991087344029,0.07664884135472372,-0.020053475935828846,0.11408199643493755,0.09536541889483074,-0.020053475935828846,0.11408199643493755,0.11408199643493755,-0.020053475935828846,BOTTOM,I_2022-07-18_BOTTOM
2022-07-19,I,679.0,687.5,650.0,656.5,668.0,669880,,650015,17714.0,SINA_PUBLIC_API,4,False,complete,I2209,I2209,False,I2209,,forward_additive,443.0,1099.5,-0.03313696612665684,-0.020053475935828846,none,True,I2209,656.5,I2301,624.0,32.5,-0.04950495049504951,0.04950495049504951,-0.020053475935828846,42.82142857142857,0.5278586055490132,0.3855934329687782,0.4017181155588935,0.36758819784828994,0.1421148928321257,-1.2654478010786092,-0.5038901654611475,-0.12870600524877657,-0.44172612918535453,0.00834506058244865,-0.2938590655696061,-0.12396771406395772,-0.03763457339103502,-0.0507017648301148,-0.060880147860141225,-0.07053944170088429,ok,-0.33785004516711836,-0.4257753688647997,289,,missing_turnover,0.34949188620691757,0.3865765151986776,0.4067479823133795,0.34329425752861603,0.3664021894671241,0.39654801764271563,0.31107903671147263,0.3496957357066513,0.39164517554657163,0.32260863743178503,0.36418933806859394,0.3982427190472568,650015,17714.0,0.028015138359736902,0.824,PRICE_DOWN_OI_UP,1.0305608332115412,,,,,,,missing_spot_benchmark,,missing_holdings,1124.6,-0.010097939885173957,-0.04391304347826086,1154.5,-0.006632610334142863,-0.07254323070434421,1177.9,-0.0053138300070244785,-0.0776006711409396,1256.35,-0.002917761480842418,-0.18008948545861303,-0.02451287569302596,0.1,0.03333333333333333,0.016666666666666666,0.152,1.005907990570052,R/S,1.0000580049469896,Katz,1.4360053142045373,black,1.0,0.0,0.0,,NEW_SHORT_TREND,LONG_LIQUIDATION,LONG_LIQUIDATION -> NEW_SHORT_TREND,0.008185538881309684,0.008185538881309684,0.008185538881309684,0.083674397453388,0.0004547521600728466,0.083674397453388,0.13688040018190084,0.0004547521600728466,0.13688040018190084,0.11050477489768085,0.0004547521600728466,0.13688040018190084,0.11050477489768085,0.0004547521600728466,0.13688040018190084,0.13688040018190084,0.0004547521600728466,BOTTOM,I_2022-07-19_BOTTOM
2022-07-20,I,645.0,682.0,633.5,665.5,659.0,737818,,635029,-14986.0,SINA_PUBLIC_API,4,False,complete,I2209,I2209,False,I2209,,forward_additive,443.0,1108.5,0.013709063214013772,0.008185538881309684,none,True,I2209,665.5,I2301,636.0,29.5,-0.04432757325319309,0.04432757325319309,0.008185538881309684,43.892857142857146,0.4860631899755122,0.38971734108586625,0.3881412380077421,0.36799058487354047,-0.016278928805356897,-1.1294879901254107,-0.5091268989977561,-0.13534556087087454,-0.4412696186845873,0.008870860154056177,-0.30625744836761065,-0.08542693553025714,-0.03763457339103502,-0.0507017648301148,-0.060880147860141225,-0.07053944170088429,ok,-0.3324299909665763,-0.4257753688647997,290,,missing_turnover,0.35941367808728886,0.387720076332198,0.4067479823133795,0.34329425752861603,0.3664021894671241,0.39654801764271563,0.31107903671147263,0.3498258521261214,0.39164517554657163,0.32260863743178503,0.36418933806859394,0.3979473600233306,635029,-14986.0,-0.023054852580325025,0.736,PRICE_UP_OI_DOWN,1.1618650486828161,,,,,,,missing_spot_benchmark,,missing_holdings,1111.3,-0.0118672761130862,-0.056595744680851046,1146.35,-0.006841063229285171,-0.06848739495798317,1175.7,-0.004587384692096718,-0.03817787418655094,1252.375,-0.0031050407782254206,-0.1770601336302895,-0.04705127613421331,0.15,0.05,0.025,0.176,1.00045403644414,R/S,1.0000577950777376,Katz,1.3208576793956488,black,1.0,0.0,0.0,,TRANSITION,NEW_SHORT_TREND,NEW_SHORT_TREND -> TRANSITION,-0.007668019846639562,-0.007668019846639562,-0.007668019846639562,0.07126747857465032,-0.007668019846639562,0.07487595850248074,0.10915651781686964,-0.007668019846639562,0.12764997744700035,0.06856111862877756,-0.007668019846639562,0.12764997744700035,0.10329273793414528,-0.007668019846639562,0.12764997744700035,0.12764997744700035,-0.007668019846639562,BOTTOM,I_2022-07-20_BOTTOM
2022-07-21,I,666.0,670.0,646.5,657.0,657.5,582248,,641054,6025.0,SINA_PUBLIC_API,4,False,complete,I2209,I2209,False,I2209,,forward_additive,443.0,1100.0,-0.01277235161532686,-0.007668019846639562,none,True,I2209,657.0,I2301,635.5,21.5,-0.03272450532724505,0.03272450532724505,-0.007668019846639562,42.25,0.4531127491299463,0.3809182781884226,0.3638686086098207,0.3669546606619949,0.054672942655798966,-0.9221604114057399,-0.5306680911436115,-0.08852313589349656,-0.42039799275440753,0.014020307173178051,-0.3103868641110267,-0.07556534513807486,-0.03763457339103502,-0.0507017648301148,-0.060880147860141225,-0.07053944170088429,ok,-0.33754893104486605,-0.4257753688647997,291,,missing_turnover,0.3635324004841594,0.387720076332198,0.4067479823133795,0.34329425752861603,0.3664021894671241,0.39654801764271563,0.31107903671147263,0.3504490657090694,0.39164517554657163,0.32260863743178503,0.36418933806859394,0.39654801764271563,641054,6025.0,0.00948775567729987,0.764,PRICE_DOWN_OI_UP,0.908266698281268,,,,,,,missing_spot_benchmark,,missing_holdings,1103.6,-0.011221347930208703,-0.033816425120772986,1136.4,-0.006964498046543222,-0.0829512296790329,1171.075,-0.003954967774336659,-0.07756813417190778,1248.6416666666667,-0.0031245278060637815,-0.16918429003021151,-0.014424391577796042,0.15,0.05,0.025,0.156,0.978921384548349,R/S,1.0000578037173327,Katz,1.2347921901646384,black,1.0,0.0,0.0,,NEW_SHORT_TREND,TRANSITION,TRANSITION -> NEW_SHORT_TREND,0.021818181818181737,0.021818181818181737,0.021818181818181737,0.12409090909090903,0.021818181818181737,0.12409090909090903,0.09045454545454557,0.021818181818181737,0.13636363636363646,0.07181818181818178,0.021818181818181737,0.13636363636363646,0.10499999999999998,0.021818181818181737,0.13636363636363646,0.13636363636363646,0.021818181818181737,BOTTOM,I_2022-07-21_BOTTOM
2022-07-22,I,648.0,683.0,643.5,681.0,664.0,568155,,625938,-15116.0,SINA_PUBLIC_API,4,False,complete,I2209,I2209,False,I2209,,forward_additive,443.0,1124.0,0.0365296803652968,0.021818181818181737,none,True,I2209,681.0,I2301,644.5,36.5,-0.053597650513950074,0.053597650513950074,0.021818181818181737,41.67857142857143,0.33257539226063654,0.4093631366162744,0.37364090802992644,0.346433123277916,-0.10743311068568184,-1.0885927438499305,-0.40017698305156246,-0.44217986746364535,-0.4263356446833707,-0.011306051253981498,-0.3101083814786801,-0.08087505654936926,-0.03763457339103502,-0.0507017648301148,-0.060880147860141225,-0.07053944170088429,ok,-0.32309545317675403,-0.4257753688647997,292,,missing_turnover,0.3678000528019361,0.387720076332198,0.4067479823133795,0.34329425752861603,0.36621833358192457,0.3958608661039485,0.31107903671147263,0.3504490657090694,0.39164517554657163,0.32260863743178503,0.36339635793624786,0.3958608661039485,625938,-15116.0,-0.023579916824479685,0.676,PRICE_UP_OI_DOWN,0.9076857452335535,,,,,,,missing_spot_benchmark,,missing_holdings,1110.8,-0.0063290035742306515,0.03308823529411775,1128.95,-0.006545859572462853,-0.062161034626616596,1168.325,-0.0029598397807526046,-0.046649703138252785,1246.75,-0.002704716439954913,-0.09171717171717175,0.04475066107868095,0.3,0.1,0.08333333333333333,0.236,0.9781312877298347,R/S,1.0000581079231088,Katz,0.9599988278079216,black,1.0,0.0,0.0,,LONG_LIQUIDATION,NEW_SHORT_TREND,NEW_SHORT_TREND -> LONG_LIQUIDATION,0.026690391459074814,0.026690391459074814,0.026690391459074814,0.08985765124555156,0.026690391459074814,0.10008896797153022,0.08852313167259784,0.026690391459074814,0.1120996441281139,0.04448398576512447,0.026690391459074814,0.1120996441281139,0.07295373665480431,0.026690391459074814,0.1120996441281139,0.1120996441281139,0.026690391459074814,BOTTOM,I_2022-07-22_BOTTOM
2022-10-20,I,686.0,687.0,664.0,667.0,676.0,849615,,793167,24809.0,SINA_PUBLIC_API,4,False,complete,I2301,I2301,False,I2301,,forward_additive,500.5,1167.5,-0.030523255813953543,-0.017669331089608775,none,True,I2301,667.0,I2305,630.5,36.5,-0.05472263868065967,0.05472263868065967,-0.017669331089608775,19.785714285714285,0.15907314629792985,0.16815476124154766,0.14880243884807287,0.23346197749027722,0.10179112853943852,-0.8716944833193258,0.3570097308732088,0.00949029577617626,-0.4764612651266756,0.5699355724872588,-0.3158273727232094,0.2359482544131831,-0.03370640729368069,-0.04633077400764123,-0.060880147860141225,-0.07053944170088429,ok,-0.296898524540801,-0.4257753688647997,350,,missing_turnover,0.14124455193187754,0.1566373986342256,0.21295795384719893,0.26812219882882327,0.3397793831425019,0.354800017754452,0.2750935506665577,0.34956859553256325,0.39164517554657163,0.2983702318158023,0.3511639663938332,0.380597631477835,793167,24809.0,0.03228833434414691,1.0,PRICE_DOWN_OI_UP,1.0711678625056262,,,,,,,missing_spot_benchmark,,missing_holdings,1186.7,-0.005299425758818699,-0.024237358963643985,1202.85,-0.002479576337288081,-0.04538021259198688,1207.675,-0.0013733270286384158,-0.04538021259198688,1204.6083333333333,0.0010486860131155406,0.05322507893549844,-0.012892305815647265,0.05,0.06666666666666667,0.1,0.352,0.9997670828985515,R/S,1.0000397447451845,Katz,0.6813663963955527,black,0.2,0.0,0.0,,NEW_SHORT_TREND,NEW_SHORT_TREND,UNCHANGED,0.008137044967880147,0.008137044967880147,0.008137044967880147,-0.02012847965738762,-0.02012847965738762,0.010706638115631772,-0.027837259100642386,-0.051820128479657335,0.010706638115631772,0.06252676659528911,-0.051820128479657335,0.06252676659528911,0.1528907922912206,-0.051820128479657335,0.1528907922912206,0.06252676659528911,-0.051820128479657335,LOW_CONTINUE,I_2022-10-20_LOW_CONTINUE
2022-10-26,I,670.0,682.5,658.5,662.5,671.0,747857,,769363,12803.0,SINA_PUBLIC_API,4,False,complete,I2301,I2301,False,I2301,,forward_additive,500.5,1163.0,-0.010455563853622118,-0.005982905982905962,none,True,I2301,662.5,I2305,626.0,36.5,-0.05509433962264151,0.05509433962264151,-0.005982905982905962,20.678571428571427,0.15886100960203642,0.14437340673763965,0.15000210473943335,0.21366663520429827,-0.058067232454592776,-0.9113423235626756,0.34900221800811504,0.5204332392660845,-0.27038525588297996,0.14936870141075845,-0.33539762442442217,0.31336622898937905,-0.03370640729368069,-0.04633077400764123,-0.060880147860141225,-0.07053944170088429,ok,-0.2996085516410719,-0.4257753688647997,354,,missing_turnover,0.14124455193187754,0.15337102786338422,0.1920646333785731,0.23466212875663572,0.3376565059705753,0.3514441039791233,0.27267310055350563,0.3480903886562036,0.3716545511608137,0.29341805498900947,0.3498258521261214,0.380597631477835,769363,12803.0,0.016922649888971186,0.984,PRICE_DOWN_OI_UP,0.9720470051198199,,,,,,,missing_spot_benchmark,,missing_holdings,1171.5,-0.0035220125786163516,-0.021455616323096338,1182.0,-0.004369414101290969,-0.04279835390946507,1201.075,-0.0015490106985005525,-0.03405315614617943,1206.6166666666666,0.0004971094263855669,-0.023919429290809924,-0.01294232728655148,0.05,0.016666666666666666,0.1,0.348,0.9950749595400361,R/S,1.0000353043141905,Katz,0.7434993743882417,black,0.6,0.0,0.0,,NEW_SHORT_TREND,NEW_SHORT_TREND,UNCHANGED,-0.016337059329320724,-0.016337059329320724,-0.016337059329320724,-0.02880481513327604,-0.048151332760103194,-0.016337059329320724,0.020206362854686244,-0.048151332760103194,0.020206362854686244,0.06018916595012902,-0.048151332760103194,0.07824591573516759,0.1564918314703354,-0.048151332760103194,0.1573516766981944,0.07824591573516759,-0.048151332760103194,LOW_CONTINUE,I_2022-10-26_LOW_CONTINUE
2022-10-27,I,660.5,667.0,642.5,643.5,656.5,746872,,783488,14125.0,SINA_PUBLIC_API,4,False,complete,I2301,I2301,False,I2301,,forward_additive,500.5,1144.0,-0.028679245283018906,-0.016337059329320724,none,True,I2301,643.5,I2305,611.5,32.0,-0.04972804972804973,0.04972804972804973,-0.016337059329320724,21.392857142857142,0.15192114640336263,0.1468083923121864,0.14937118815982628,0.21609812321398444,0.04549901779767626,-0.9240901456944338,0.35828303119800614,0.4162758218599085,-0.23912483584478442,0.1509879395357997,-0.3328608530428413,0.30353410182130586,-0.03370640729368069,-0.04633077400764123,-0.060880147860141225,-0.07053944170088429,ok,-0.3110508882866606,-0.4257753688647997,355,,missing_turnover,0.14124455193187754,0.15291656278158114,0.18286042036281014,0.23343687243478342,0.3375431965321374,0.3510837977135799,0.27218007808716327,0.3472744967388611,0.3709829441751465,0.29116233723494694,0.3496957357066513,0.380597631477835,783488,14125.0,0.018359344028761493,0.996,PRICE_DOWN_OI_UP,0.9532653978108152,,,,,,,missing_spot_benchmark,,missing_holdings,1166.8,-0.0033538383753265455,-0.02012847965738762,1176.75,-0.004339693228582098,-0.04387797743418298,1197.35,-0.0017098971163599596,-0.06114074681986048,1205.8916666666667,0.00021307063845092954,-0.03663157894736846,-0.004843292952422501,0.05,0.016666666666666666,0.06666666666666667,0.28,1.0271854207339297,R/S,1.000035320480514,Katz,0.7030192772795506,black,0.2,0.0,0.0,,NEW_SHORT_TREND,NEW_SHORT_TREND,UNCHANGED,-0.01660839160839156,-0.01660839160839156,-0.01660839160839156,-0.00786713286713292,-0.03234265734265729,-0.00786713286713292,0.027972027972027913,-0.03234265734265729,0.03715034965034958,0.07736013986013979,-0.03234265734265729,0.09615384615384626,0.16564685314685312,-0.03234265734265729,0.17657342657342667,0.09615384615384626,-0.03234265734265729,LOW_CONTINUE,I_2022-10-27_LOW_CONTINUE
2022-10-28,I,640.0,645.0,618.5,624.5,632.5,935936,,788883,5395.0,SINA_PUBLIC_API,4,False,complete,I2301,I2301,False,I2301,,forward_additive,500.5,1125.0,-0.029526029526029562,-0.01660839160839156,none,True,I2301,624.5,I2305,599.0,25.5,-0.04083266613290633,0.04083266613290633,-0.01660839160839156,21.642857142857142,0.12661617743982378,0.14700866427144188,0.15595912824891048,0.20025823751758484,0.18095921323283778,-1.0685236041564274,0.01406658628278554,-0.5565517218839323,-0.20651518490102666,0.13547346956481646,-0.32606047319490106,0.28509627777788826,-0.03370640729368069,-0.04633077400764123,-0.060880147860141225,-0.07053944170088429,ok,-0.3224932249322493,-0.4257753688647997,356,,missing_turnover,0.14124455193187754,0.15291656278158114,0.16334190094484694,0.23295392840723453,0.33726150651181314,0.349633960139806,0.26812219882882327,0.34701975826147846,0.37050738887917695,0.29073720599872904,0.34956859553256325,0.380597631477835,788883,5395.0,0.0068858744486195445,0.996,PRICE_DOWN_OI_UP,1.1864066027535136,,,,,,,missing_spot_benchmark,,missing_holdings,1156.4,-0.00424883622513752,-0.04418011894647411,1168.95,-0.004906746776818105,-0.06483790523690769,1192.625,-0.0021770682148040564,-0.07749077490774903,1204.0333333333333,-0.0003082090016377936,-0.09017387788111608,-0.024807425219536855,0.05,0.016666666666666666,0.058333333333333334,0.22,1.0055019543034145,R/S,1.0000355254377802,Katz,0.6322645151049305,black,0.2,0.0,0.0,,NEW_SHORT_TREND,NEW_SHORT_TREND,UNCHANGED,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.033777777777777684,-0.016000000000000014,0.033777777777777684,0.07466666666666666,-0.016000000000000014,0.07466666666666666,0.1186666666666667,-0.016000000000000014,0.1186666666666667,0.19199999999999995,-0.016000000000000014,0.19644444444444442,0.1186666666666667,-0.016000000000000014,BOTTOM,I_2022-10-28_BOTTOM
2022-10-31,I,625.5,628.0,602.5,606.5,613.0,922287,,765792,-23091.0,SINA_PUBLIC_API,4,False,complete,I2301,I2301,False,I2301,,forward_additive,500.5,1107.0,-0.028823058446757366,-0.016000000000000014,none,True,I2301,606.5,I2305,583.0,23.5,-0.038746908491343775,0.038746908491343775,-0.016000000000000014,21.428571428571427,0.08030579137345177,0.15100287464005996,0.16145325264757265,0.20183794652596965,0.21610895165659338,-1.2164303102919756,0.019019620780188023,-0.6077506679418734,-0.1852355281441596,0.09910825863278434,-0.31594357759656166,0.26618088684896707,-0.03370640729368069,-0.04633077400764123,-0.060880147860141225,-0.07053944170088429,ok,-0.33333333333333337,-0.4257753688647997,357,,missing_turnover,0.14124455193187754,0.15291656278158114,0.16128280656370184,0.23050249844104115,0.3270294119011763,0.3494078089641384,0.26598602780582137,0.3466214893707197,0.3701923999369481,0.2890795013381288,0.3494377134173383,0.380597631477835,765792,-23091.0,-0.029270500188240844,0.956,PRICE_DOWN_OI_DOWN,1.2043570577911495,,,,,,,missing_spot_benchmark,,missing_holdings,1141.8,-0.006490975341072791,-0.061864406779660985,1160.95,-0.0052669098838428186,-0.06739679865206405,1187.425,-0.002827016480551303,-0.08587943848059454,1202.0666666666666,-0.000788570560492774,-0.09632653061224494,-0.04039454715951235,0.05,0.016666666666666666,0.03333333333333333,0.168,0.9993702897006221,R/S,1.0000346570379406,Katz,0.39787261392455336,black,0.2,0.0,0.0,,TRANSITION,NEW_SHORT_TREND,NEW_SHORT_TREND -> TRANSITION,0.01942186088527542,0.01942186088527542,0.01942186088527542,0.049683830171635135,0.01942186088527542,0.050587172538391956,0.09394760614272801,0.01942186088527542,0.09394760614272801,0.13459801264679316,0.01942186088527542,0.13685636856368566,0.21409214092140916,0.01942186088527542,0.21589882565492324,0.13685636856368566,0.01942186088527542,BOTTOM,I_2022-10-31_BOTTOM
2022-11-01,I,608.0,630.0,599.5,628.0,615.0,1029080,,749514,-16278.0,SINA_PUBLIC_API,4,False,complete,I2301,I2301,False,I2301,,forward_additive,500.5,1128.5,0.03544929925803797,0.01942186088527542,none,True,I2301,628.0,I2305,604.0,24.0,-0.03821656050955414,0.03821656050955414,0.01942186088527542,22.285714285714285,0.24587554901117895,0.19925564135412696,0.1785734992334898,0.20608826330066857,0.471890015590452,-0.7533570976761795,0.029783907101859634,-0.6883808468162963,-0.1986514157141646,0.14549530798159918,-0.2997802209542657,0.2659600843450023,-0.03256830062301128,-0.04490679541818446,-0.060880147860141225,-0.07053944170088429,ok,-0.320385426076483,-0.4257753688647997,358,,missing_turnover,0.14124455193187754,0.15291656278158114,0.16128280656370184,0.2286935015801404,0.3168717506893098,0.3492370224794285,0.2571516283925603,0.34627913134984534,0.36952879433591884,0.28840298485000837,0.3493096048667218,0.380597631477835,749514,-16278.0,-0.02125642472107303,0.924,PRICE_UP_OI_DOWN,1.3729963683133337,,,,,,,missing_spot_benchmark,,missing_holdings,1133.5,-0.007326194118646945,-0.035470085470085455,1155.05,-0.005416105121293824,-0.049684210526315775,1182.9,-0.0033620779220778995,-0.07424118129614443,1200.375,-0.0011128677054352387,-0.08252032520325203,-0.016909790146049347,0.15,0.05,0.075,0.24,0.9929967024917117,R/S,1.0000348519759394,Katz,1.1930594448867933,black,0.6,0.0,0.0,,TRANSITION,TRANSITION,UNCHANGED,0.0008861320336730483,0.0008861320336730483,0.0008861320336730483,0.046078865750996956,0.0008861320336730483,0.046078865750996956,0.0806380150642445,0.0008861320336730483,0.0806380150642445,0.12627381479840505,0.0008861320336730483,0.12627381479840505,0.1980505095259193,0.0008861320336730483,0.1980505095259193,0.12627381479840505,0.0008861320336730483,BOTTOM,I_2022-11-01_BOTTOM
